ligand_id,smiles,source,mol_weight,heavy_atoms,logp,hbd,hba,tpsa
CHEMBL540488,N#Cc1c(O)nc(N)nc1-c1ccccc1[N+](=O)[O-],ChEMBL37_chemreps,257.209,19,1.211,2,7,138.96
CHEMBL1207940,CC1=C(O)[C@@H](C/C(C)=C\CC[C@H](C)/C=C/C=C(\C)CCCC2=CCN(CC(=O)O)C2=O)OC1=O,ChEMBL37_chemreps,471.594,34,5.023,2,5,104.14
CHEMBL547008,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4nc5c(cc4Cl)SCC(=O)N5)C(F)C3)c2c1,ChEMBL37_chemreps,532.041,36,3.572,3,8,99.61
CHEMBL547542,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(c2ccnc3cc(Cl)ccc23)C1,ChEMBL37_chemreps,434.849,30,5.307,2,3,57.26
CHEMBL549128,CN(C)CCOc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)ccc1I,ChEMBL37_chemreps,470.267,26,3.784,2,5,96.74
CHEMBL503770,C/C=C/CCCC(C)/C(O)=C1\C(=O)[C@H]([C@H](C)O)N(C)C1=O,ChEMBL37_chemreps,295.379,21,1.971,2,4,77.84
CHEMBL503802,O=C(O)/C(O)=C/C(=O)c1ccnc2ccccc12,ChEMBL37_chemreps,243.218,18,1.944,2,4,87.49
CHEMBL503411,C=CC[C@@H](OC(=O)C=C)c1ccc(C)c2ccccc12,ChEMBL37_chemreps,266.34,20,4.495,0,2,26.3
CHEMBL507207,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,ChEMBL37_chemreps,325.352,21,2.391,2,3,66.4
CHEMBL503660,O=C(O)CNC(=O)Sc1ccccn1,ChEMBL37_chemreps,212.23,14,0.968,2,4,79.29
CHEMBL525418,CO[C@@]12C=C3C(=C(C)C(=O)C(O)=C3[C@@H]3O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]1C)[C@H](C)[C@H](O)[C@H]3C)O2,ChEMBL37_chemreps,500.676,36,5.784,2,6,85.22
CHEMBL175697,C#CCC[N+](C)(C)CCCCCCCCCCCC[N+](C)(C)CCC#C,ChEMBL37_chemreps,362.646,26,5.087,0,0,0.0
CHEMBL4116113,CCCC(=O)OC(Cn1ccnc1)c1ccc(Cl)cc1,ChEMBL37_chemreps,292.766,20,3.621,0,4,44.12
CHEMBL522887,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,ChEMBL37_chemreps,309.417,23,3.609,2,5,62.2
CHEMBL526377,O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,ChEMBL37_chemreps,324.285,23,-1.028,4,8,129.59
CHEMBL503702,C=C1C(=O)O[C@H]2/C=C(\C)CC/C=C(\C)C[C@H](O)[C@@H]12,ChEMBL37_chemreps,248.322,18,2.522,1,3,46.53
CHEMBL503818,NS(=O)(=O)c1ccc(C(=O)Oc2cncc(Cl)c2)cc1,ChEMBL37_chemreps,312.734,20,1.602,1,5,99.35
CHEMBL4116116,COc1ccc(C(=O)C[n+]2c(C)n(Cc3c4c(cc5c3OCC5)OCC4)c3ccccc32)cc1,ChEMBL37_chemreps,455.534,34,4.047,0,5,53.57
CHEMBL502461,N#CC1(c2ccccc2)CCN(CCCc2ccccc2)CC1,ChEMBL37_chemreps,304.437,23,4.177,0,2,27.03
CHEMBL503030,O=C(O)c1n[nH]c2c1OCC2,ChEMBL37_chemreps,154.125,11,0.043,2,3,75.21
CHEMBL531595,Cc1nc2nc(N)nc(N)c2c(C)c1Cc1ccccc1Cl,ChEMBL37_chemreps,313.792,22,3.05,2,5,90.71
CHEMBL529327,COc1cc(Nc2ccnc3cc(-c4ccncc4)ccc23)cc(OC)c1OC,ChEMBL37_chemreps,387.439,29,5.066,1,6,65.5
CHEMBL154209,COCCn1cnc2c(O)nc(Nc3ccccc3)nc21,ChEMBL37_chemreps,285.307,21,1.922,2,7,85.09
CHEMBL541754,O=C(Nc1cccc(OC(F)F)c1)c1ccccn1,ChEMBL37_chemreps,264.231,19,2.935,1,3,51.22
CHEMBL539434,C[C@H](C(=O)NCCc1ccccc1O)c1cccc(Oc2ccccc2)c1,ChEMBL37_chemreps,361.441,27,4.647,2,3,58.56
CHEMBL526908,COc1ccc2c(O)cc(OC)c(O)c2c1O,ChEMBL37_chemreps,236.223,17,1.974,3,5,79.15
CHEMBL525443,CCOC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,ChEMBL37_chemreps,481.596,36,5.782,2,5,70.67
CHEMBL1204421,N=C(NCCC[C@H](N)C(=O)N[C@@H](CCN)C(N)=O)N[N+](=O)[O-],ChEMBL37_chemreps,318.338,22,-3.282,7,7,215.28
CHEMBL1205831,O=C(NCc1ccc(S(=O)(=O)O)cc1)C(CS)Cc1ccccc1,ChEMBL37_chemreps,365.476,24,2.338,3,4,83.47
CHEMBL154556,CCCC[C@H](CC)NC(=O)[C@H](N)CC(=O)O,ChEMBL37_chemreps,230.308,16,0.873,3,3,92.42
CHEMBL501251,COc1cc(O)cc2c1C(=O)CC(c1ccc(O)cc1)O2,ChEMBL37_chemreps,286.283,21,2.813,2,5,75.99
CHEMBL501256,Nc1ncnc2c1ncn2CC(=O)c1cccnc1,ChEMBL37_chemreps,254.253,19,0.686,1,7,99.58
CHEMBL507307,C1=CC(CCNc2ncnc3[nH]cnc23)CCC1,ChEMBL37_chemreps,243.314,18,2.511,2,4,66.49
CHEMBL507464,N#Cc1c(N)nc(Sc2ccc(O)cc2)c(C#N)c1-c1ccc(Cl)cc1,ChEMBL37_chemreps,378.844,26,4.584,2,6,106.72
CHEMBL540951,COc1cc(CNc2ccc(C(C)C)cc2)cc(OC)c1OC,ChEMBL37_chemreps,315.413,23,4.448,1,4,39.72
CHEMBL524505,O[C@@]12CCCC[C@@]13CCN(CC1CCC1)[C@@H]2Cc1ccc(OCc2ccccc2)cc13,ChEMBL37_chemreps,417.593,31,5.239,1,3,32.7
CHEMBL537349,COc1ccc2c(c1)C(C)(CCCN(C)C)C(=O)N2C,ChEMBL37_chemreps,276.38,20,2.271,0,3,32.78
CHEMBL154414,CCCCCCCCCCC1(O)CCOC(=O)C1,ChEMBL37_chemreps,256.386,18,3.585,1,3,46.53
CHEMBL552528,COc1cc(-c2cc(N3CCOCC3)nc(N)n2)cc(OC)c1OC,ChEMBL37_chemreps,346.387,25,1.588,1,8,91.96
CHEMBL552542,COc1ccc2c(CCCN3CCC[C@@H](C)C3)cccc2c1,ChEMBL37_chemreps,297.442,22,4.513,0,2,12.47
CHEMBL503982,CC/C=C/C=C/C=C/C=C/C=O,ChEMBL37_chemreps,162.232,12,2.82,0,1,17.07
CHEMBL504142,O=c1ccc2nccc3c4c(O)cccc4n1c23,ChEMBL37_chemreps,236.23,18,2.144,1,4,54.6
CHEMBL503846,O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccc(Cl)cc21,ChEMBL37_chemreps,350.599,20,3.832,0,2,37.38
CHEMBL1204461,COc1ccc(C(CCN(C)CC(=O)O)Oc2ccc(C(F)(F)F)cc2)cc1,ChEMBL37_chemreps,397.393,28,4.241,1,4,59.0
CHEMBL507700,NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,ChEMBL37_chemreps,358.467,25,2.991,3,4,101.45
CHEMBL503907,O=C(O)CCCc1ccc(Cn2ccc(=O)[nH]c2=O)cc1,ChEMBL37_chemreps,288.303,21,0.992,2,4,92.16
CHEMBL504237,CC(C)CNCC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,ChEMBL37_chemreps,298.406,21,1.063,2,4,68.16
CHEMBL504254,COc1ccc(S(=O)(=O)n2cccc2)cc1,ChEMBL37_chemreps,237.28,16,1.734,0,4,48.3
CHEMBL524910,O=C1NC(NC2CC2)=N/C1=C\c1c[nH]c2ncccc12,ChEMBL37_chemreps,267.292,20,1.142,3,4,82.17
CHEMBL4116093,O=C1c2cccc3c(-c4cc(=O)c5ccccc5o4)ccc(c23)C(=O)N1CCCCN1CCNCC1,ChEMBL37_chemreps,481.552,36,3.895,1,6,82.86
CHEMBL552742,CCCCCCOc1ccc(C(=O)CCN(C)C)c(N(C)C)c1,ChEMBL37_chemreps,320.477,23,3.846,0,4,32.78
CHEMBL1208484,O=C(O)c1cn([C@]2(C(=O)O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1,ChEMBL37_chemreps,319.226,22,-3.812,6,10,195.46
CHEMBL504374,CN(C)C(=O)n1nnc(CCc2ccccc2)n1,ChEMBL37_chemreps,245.286,18,0.988,0,5,63.91
CHEMBL501136,COc1ccc(-c2nc3ccc(F)cc3o2)c(OC)c1,ChEMBL37_chemreps,273.263,20,3.651,0,4,44.49
CHEMBL155439,COc1cc2c(cc1OC)CN(CC1=NCCN1)CC2,ChEMBL37_chemreps,275.352,20,1.064,1,5,46.09
CHEMBL503237,CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,ChEMBL37_chemreps,333.475,25,4.516,0,2,12.47
CHEMBL1204470,CN(CCC(Cc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,ChEMBL37_chemreps,365.395,26,4.438,1,2,40.54
CHEMBL503391,CC1(C)CCC[C@@]2(C)[C@H]1CCC1=CC(=O)[C@@]3(C)C[C@@]12CC3=O,ChEMBL37_chemreps,300.442,22,4.478,0,2,34.14
CHEMBL503474,O=C1CCCCCC1S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ChEMBL37_chemreps,388.329,25,4.4,0,3,51.21
CHEMBL536204,Cc1ccc(OC2CCN(CCCCC3(C)C(=O)Nc4ccccc43)CC2)cc1,ChEMBL37_chemreps,392.543,29,4.919,1,3,41.57
CHEMBL536883,O=C(Nc1ccc(F)cc1)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1,ChEMBL37_chemreps,411.868,29,3.848,1,5,61.36
CHEMBL541537,CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@@H](N2CCCCCC2)[C@@H]1O,ChEMBL37_chemreps,320.389,23,3.044,1,5,75.84
CHEMBL526533,Nc1ccc2nc(-c3ccc(F)cc3)oc2c1,ChEMBL37_chemreps,228.226,17,3.216,1,3,52.05
CHEMBL539191,CC(C)(CO)NC(=O)Cn1cccc(NC(=O)c2ccccc2)c1=O,ChEMBL37_chemreps,343.383,25,0.988,3,5,100.43
CHEMBL499087,N[C@@H](C(=O)NCc1ccc(F)cc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,ChEMBL37_chemreps,333.319,24,1.411,3,5,118.49
CHEMBL499101,N[C@@H](CC(=O)O)C(=O)N1CCCC1,ChEMBL37_chemreps,186.211,13,-0.589,2,3,83.63
CHEMBL504547,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,ChEMBL37_chemreps,486.265,28,3.658,3,5,91.57
CHEMBL501593,CC(=O)OC1C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](OC(C)=O)C[C@H]2C1(C)C,ChEMBL37_chemreps,526.626,38,4.923,0,8,104.57
CHEMBL501544,O=C1Nc2ccc(OC(F)(F)F)cc2/C1=N/NC(=S)NC1CCCCC1,ChEMBL37_chemreps,386.399,26,3.038,3,4,74.75
CHEMBL498936,CCOc1cc2c(cn1)[nH]c1ccccc12,ChEMBL37_chemreps,212.252,16,3.115,1,2,37.91
CHEMBL553153,Cc1cc(Cl)ccc1C(OCCN1CCCC(C(=O)O)C1)c1ccc(Cl)cc1C,ChEMBL37_chemreps,436.379,29,5.513,1,3,49.77
CHEMBL553669,O=C(c1ccccc1)c1nccc2ccccc12,ChEMBL37_chemreps,233.27,18,3.466,0,2,29.96
CHEMBL554586,O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccc(O)cc1,ChEMBL37_chemreps,296.326,22,2.552,4,3,85.35
CHEMBL506162,O=C1C=CC[C@H]([C@@H](O)[C@H](Cl)c2ccccc2)O1,ChEMBL37_chemreps,252.697,17,2.199,1,3,46.53
CHEMBL504429,O=P(O)(O)C(CSc1ncc[nH]1)P(=O)(O)O,ChEMBL37_chemreps,288.158,16,0.183,5,4,143.74
CHEMBL508099,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC(O)=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,ChEMBL37_chemreps,514.531,37,0.358,6,9,164.94
CHEMBL498849,CCNc1ccc(NC(=N)N)cc1,ChEMBL37_chemreps,178.239,13,1.424,4,2,73.93
CHEMBL499523,CC(C)(C)C(N)C(=O)N1CCCC1C#N,ChEMBL37_chemreps,209.293,15,0.874,1,3,70.12
CHEMBL509195,Cn1nc(C(F)(F)F)c(Br)c1C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,ChEMBL37_chemreps,481.294,28,3.238,1,5,84.3
CHEMBL509252,O=C(CO)N(CCO)CCO,ChEMBL37_chemreps,163.173,11,-2.208,3,4,81.0
CHEMBL509348,N=C(N)NCCC[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)O,ChEMBL37_chemreps,338.433,23,0.36,6,4,128.3
CHEMBL500007,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCC[18F],ChEMBL37_chemreps,287.278,20,-0.921,3,6,104.55
CHEMBL468771,CCCOC(=O)c1ccc(Cl)cc1NC(=O)c1c(Cl)cccc1Cl,ChEMBL37_chemreps,386.662,24,5.466,1,3,55.4
CHEMBL470546,CC1=CC(=O)[C@@H](O)[C@]2(C)[C@H]3[C@@H](O)[C@@H]4OC(=O)[C@@H](O)C[C@H]5[C@]4(C)OC[C@@]35[C@H](O)C[C@@H]12,ChEMBL37_chemreps,408.447,29,-0.678,4,8,133.52
CHEMBL2310848,CCCC[C@H](CN(O)C=O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)C,ChEMBL37_chemreps,375.469,27,1.682,1,4,81.16
CHEMBL501925,Cc1ccc(NC(=O)Nc2ccccc2)c(C)c1,ChEMBL37_chemreps,240.306,18,3.947,2,1,41.13
CHEMBL501499,O=[N+]([O-])c1ccc(-c2nnc(N3CCS(=O)(=O)CC3)s2)o1,ChEMBL37_chemreps,330.347,21,0.941,0,9,119.44
CHEMBL501597,CN(C)C(=O)c1nc2ccc(Cl)cc2n1C,ChEMBL37_chemreps,237.69,16,1.928,0,3,38.13
CHEMBL501650,CC1=CC=C(C=O)C(c2ccc(N(C)C)cc2)C1,ChEMBL37_chemreps,241.334,18,3.312,0,2,20.31
CHEMBL502237,CC1=C(C)C(=O)O[C@@H]([C@]2(C)OC(=O)[C@]34CC[C@H]5[C@@H](C[C@H]6O[C@]67[C@@H](O)CCC(=O)[C@]57C)[C@@H]3CC[C@H]24)C1,ChEMBL37_chemreps,484.589,35,3.264,1,7,102.43
CHEMBL476536,CCOCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,ChEMBL37_chemreps,401.503,28,4.574,0,4,48.3
CHEMBL153717,O=C(NCC/C=C/c1ccccc1)c1ccccc1CN1CCc2ccc(O)cc2C1,ChEMBL37_chemreps,412.533,31,4.784,2,3,52.57
CHEMBL503814,NC(=S)N/N=C/CC(=O)c1ccccc1,ChEMBL37_chemreps,221.285,15,1.078,2,3,67.48
CHEMBL526183,CC(=O)N[C@H]1CN(CCCCCCO)C(=O)[C@H](O)[C@@H]1O,ChEMBL37_chemreps,288.344,20,-1.392,4,5,110.1
CHEMBL536166,CCCCCCCn1c2c(c(=N)c3c1CCC3)CCCC2,ChEMBL37_chemreps,286.463,21,4.305,1,2,28.78
CHEMBL537860,COc1ccccc1C/N=C(\N)c1cc2cc(F)ccc2[nH]1,ChEMBL37_chemreps,297.333,22,3.221,2,2,63.4
CHEMBL538195,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,ChEMBL37_chemreps,364.409,27,1.441,3,7,104.96
CHEMBL501618,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,ChEMBL37_chemreps,383.249,24,4.219,1,5,67.77
CHEMBL506172,Nc1nc(N)nc(SCC(=O)NCc2ccc(F)cc2)n1,ChEMBL37_chemreps,308.342,21,0.584,3,7,119.81
CHEMBL500308,O=C(Cc1ccccc1)Nc1cccc(C(=O)/C=C(\O)C(=O)O)c1,ChEMBL37_chemreps,325.32,24,2.577,3,4,103.7
CHEMBL500548,CN1[C@@H](CCCc2ccccc2)CCC[C@H]1Cc1ccccc1,ChEMBL37_chemreps,307.481,23,5.105,0,1,3.24
CHEMBL4116099,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2ccc(C(=O)O)cc2)cc1,ChEMBL37_chemreps,446.547,33,5.078,2,5,102.51
CHEMBL502212,CC(C)=C1C=C(CN2CCCC2=O)C(=O)O1,ChEMBL37_chemreps,221.256,16,1.386,0,3,46.61
CHEMBL502494,CCn1ncc2c(-c3cncc(C)c3)c(/C=C/C(=O)O)cnc21,ChEMBL37_chemreps,308.341,23,2.919,1,5,80.9
CHEMBL538460,N#Cc1c(O)nc(N)nc1-c1cccc(Cl)c1,ChEMBL37_chemreps,246.657,17,1.956,2,5,95.82
CHEMBL541764,CCCCCCS(=O)(=O)NCCCc1c[nH]c(N)n1,ChEMBL37_chemreps,288.417,19,1.424,3,4,100.87
CHEMBL541771,CN1CCC[C@H]1c1ccc[n+](C)c1,ChEMBL37_chemreps,177.271,13,1.278,0,1,7.12
CHEMBL539442,CC(=O)Nc1cc(F)c(C(=O)O)cc1NC(C)=O,ChEMBL37_chemreps,254.217,18,1.441,3,3,95.5
CHEMBL541185,Cn1c(=O)c2[nH]c3cccnc3c2n(C)c1=O,ChEMBL37_chemreps,230.227,17,0.113,1,5,72.68
CHEMBL504419,COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccc(F)c(F)c2)C(C)(C)C)cc1OC,ChEMBL37_chemreps,459.497,33,3.552,3,5,107.77
CHEMBL507542,C=C(C)[C@H]1[C@@H]2C[C@@H](C)CC[C@H]2C(C)=C[C@H]1O,ChEMBL37_chemreps,220.356,16,3.552,1,1,20.23
CHEMBL499823,COc1cccc(N2c3ccc(Cl)cc3S(=O)(=O)c3c(N)n[nH]c32)c1,ChEMBL37_chemreps,376.825,25,3.27,2,6,101.31
CHEMBL4116114,O=C(N[C@@H]1CCOC1)c1cccc(-n2ncc3cc(OS(=O)(=O)O)ccc32)c1,ChEMBL37_chemreps,403.416,28,1.726,2,7,119.75
CHEMBL500377,CN(C)c1ccc(C2=NC(C)(C)C(C)(C)N2O)cc1,ChEMBL37_chemreps,261.369,19,2.761,1,4,39.07
CHEMBL505285,CN(C)c1ccc(/C=N/NC(=O)Nc2nc3c(ccc4ccccc43)s2)cc1,ChEMBL37_chemreps,389.484,28,4.671,2,5,69.62
CHEMBL500269,CSCCNC(=O)NS(=O)(=O)c1cccc(Cl)c1,ChEMBL37_chemreps,308.812,18,1.691,2,4,75.27
CHEMBL500286,Cc1ncc(C2CCCN2C)c2c1[nH]c1ccccc12,ChEMBL37_chemreps,265.36,20,3.791,1,2,31.92
CHEMBL494682,CC(C)(O)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,ChEMBL37_chemreps,373.324,24,3.596,2,3,52.57
CHEMBL490449,Cc1nc(C)c(CN2CCN(C(=O)c3ccc(Cl)cc3Cl)CC2)nc1C,ChEMBL37_chemreps,393.318,26,3.667,0,4,49.33
CHEMBL525206,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1CCCCCF,ChEMBL37_chemreps,316.329,22,-0.14,3,6,104.55
CHEMBL503204,NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1Cl,ChEMBL37_chemreps,315.829,21,3.735,1,2,41.62
CHEMBL503221,C=C1C[C@@]23C[C@H](O)[C@]4(O)[C@@]5(C)C[C@H](O)C[C@@]46[C@@H]2[C@H](OC(=O)/C(C)=C/C)[C@H](OC(=O)/C(C)=C/C)[C@@H]1[C@H]3[C@H]6N(C)C5,ChEMBL37_chemreps,541.685,39,2.522,3,8,116.53
CHEMBL4116117,O=C(O)[C@H]1NCC[C@@H]1c1cccc(C(F)(F)F)c1,ChEMBL37_chemreps,259.227,18,2.236,2,2,49.33
CHEMBL499563,CC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@H]3CC[C@@H]4[C@H](OC(C)=O)O[C@@H](C5=CC(=O)OC5O)C[C@H]4[C@]3(C)CC[C@@H]12,ChEMBL37_chemreps,518.647,37,4.284,1,8,108.36
CHEMBL503606,Oc1ccccc1-c1cc[nH]n1,ChEMBL37_chemreps,160.176,12,1.782,2,2,48.91
CHEMBL4116118,CCOc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1,ChEMBL37_chemreps,391.475,29,2.392,1,7,72.28
CHEMBL504052,C[C@]12C(=O)C[C@@H](O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(O)C(=O)O[C@@]3(C)[C@H]4C[C@]5(C)[C@@H](CO[C@@]16O[C@@]32[C@H]5C6=O)C(=O)O4,ChEMBL37_chemreps,526.538,38,0.528,2,10,145.66
CHEMBL152893,CC(C)c1sc(-c2ccccc2)c(C2CCCCC2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],ChEMBL37_chemreps,441.613,31,4.851,2,5,80.59
CHEMBL4115984,O=C(CC(=O)Nc1cccc(C(=O)O)c1)NCCCNCc1ccc(-c2ccccc2)c(Cl)c1,ChEMBL37_chemreps,479.964,34,4.33,4,4,107.53
CHEMBL1207979,O=C(O)c1cccc(Cc2cc(Cl)ccc2OCC2CCCCC2)n1,ChEMBL37_chemreps,359.853,25,4.983,1,3,59.42
CHEMBL538627,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CS[C@H]2CCNC2)[C@@H](O)[C@H]1O,ChEMBL37_chemreps,386.865,25,-0.224,4,10,131.34
CHEMBL538639,CNc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,ChEMBL37_chemreps,251.246,18,-0.881,3,8,105.32
CHEMBL506642,CCNC(=S)N/N=C1\C(=O)Nc2ccc(C)cc21,ChEMBL37_chemreps,262.338,18,1.135,3,3,65.52
CHEMBL506649,CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,ChEMBL37_chemreps,359.426,26,3.145,1,5,86.88
CHEMBL498905,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cncnc1,ChEMBL37_chemreps,400.36,29,4.308,2,4,83.98
CHEMBL498921,O=C(COc1ccc(F)cc1)N[C@H]1CCOC1=O,ChEMBL37_chemreps,253.229,18,0.636,1,4,64.63
CHEMBL499583,c1cc(-c2nnn[nH]2)c2[nH]ncc2c1,ChEMBL37_chemreps,186.178,14,0.743,2,4,83.14
CHEMBL501328,O=C(Nc1cc(Cl)ccc1O)c1ccc(F)cc1,ChEMBL37_chemreps,265.671,18,3.437,2,2,49.33
CHEMBL501858,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2ccc(O)cc2)c1,ChEMBL37_chemreps,327.292,24,2.354,4,5,123.93
CHEMBL501571,Cc1ccc(Nc2nc3ccc(C(=N)NC(C)C)cc3s2)nc1,ChEMBL37_chemreps,325.441,23,4.067,3,5,73.69
CHEMBL505038,O=C1C(=O)N(Cc2ccccc2C(F)(F)F)c2c(F)cccc21,ChEMBL37_chemreps,323.245,23,3.574,0,2,37.38
CHEMBL502582,Nc1nc2ccccc2n1CCc1ccccc1,ChEMBL37_chemreps,237.306,18,2.861,1,3,43.84
CHEMBL503422,Fc1cccc(-c2nnn[nH]2)c1,ChEMBL37_chemreps,164.143,12,1.006,1,3,54.46
CHEMBL503508,Cc1ccc(O)c2c1C(=O)CC2,ChEMBL37_chemreps,162.188,12,1.83,1,2,37.3
CHEMBL538692,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CSCCC(N)C(=O)O)[C@@H](O)[C@H]1O,ChEMBL37_chemreps,402.408,27,-1.298,5,11,182.63
CHEMBL538765,CCN(C(=O)c1cccc(C(=O)O)n1)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,ChEMBL37_chemreps,473.554,30,1.258,2,8,164.8
CHEMBL547873,COc1ccc2nccc([C@@H](O)CNCCCN(C)CCOc3cc(F)cc(F)c3)c2c1,ChEMBL37_chemreps,445.51,32,3.546,2,6,66.85
CHEMBL548334,CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,ChEMBL37_chemreps,303.387,21,3.915,2,4,71.09
CHEMBL546744,CC12CN3CC(C)(CN(C1)C3c1cc(Br)ccc1O)C2O,ChEMBL37_chemreps,353.26,21,2.172,2,4,46.94
CHEMBL1205641,O=C(O)c1ccc(-c2ccccn2)nc1,ChEMBL37_chemreps,200.197,15,1.842,1,3,63.08
CHEMBL507756,Cc1c(O)ccc2c3c(c(=O)oc12)CCCC3,ChEMBL37_chemreps,230.263,17,2.686,1,3,50.44
CHEMBL507764,CC(=O)OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O,ChEMBL37_chemreps,363.2,24,3.672,1,4,67.76
CHEMBL507884,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,ChEMBL37_chemreps,350.167,22,5.524,1,2,21.26
CHEMBL503315,CC(C)=CN1Cc2c(C)ccc3[nH]c(=O)n(c23)C[C@@H]1C,ChEMBL37_chemreps,271.364,20,2.766,1,3,41.03
CHEMBL501589,CC(CC(=O)NC(=N)NCCCc1c[nH]cn1)c1ccccn1,ChEMBL37_chemreps,314.393,23,1.572,4,4,106.55
CHEMBL499568,CCc1ccc(Cc2n[nH]c(=O)n2C)c(F)c1Oc1cc(Cl)cc(C#N)c1,ChEMBL37_chemreps,386.814,27,3.718,1,5,83.7
CHEMBL154357,[O-][S+]1c2ccccc2SN1C1CC1,ChEMBL37_chemreps,211.311,13,2.194,0,3,26.3
CHEMBL541483,CC(C)N1CCC(Oc2ccc3cc(C(=O)N4CCOCC4)ccc3c2)CC1,ChEMBL37_chemreps,382.504,28,3.564,0,4,42.01
CHEMBL547407,CCNC(=O)c1ccc(-n2nc(C)cc2-c2ccccc2)cc1,ChEMBL37_chemreps,305.381,23,3.597,1,3,46.92
CHEMBL526157,C=C1[C@@H]2C[C@@H](OC(C)=O)[C@H]3[C@@]45CO[C@@](O)(C(=O)[C@@H]4C(C)(C)CC[C@@H]5OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O,ChEMBL37_chemreps,490.549,35,2.088,1,9,125.43
CHEMBL4116100,COc1ccc2c3nn(-c4ccccc4OC)c(=O)c-3c[nH]c2c1,ChEMBL37_chemreps,321.336,24,2.836,1,5,69.14
CHEMBL503357,O=C(CCl)Nc1cn(COC(CO)CO)c(=O)[nH]c1=O,ChEMBL37_chemreps,307.69,20,-1.959,4,7,133.65
CHEMBL503376,Nc1ncnc2c1nc(Br)n2CCc1ccccc1,ChEMBL37_chemreps,318.178,19,2.414,1,5,69.62
CHEMBL503463,CC1=C[C@@H]([C@@H](O)[C@@H](C)[C@H]2CC=C3[C@@H]4CC[C@H]5C(C)(C)O[C@@H]6CC(=O)O[C@@]65C[C@@]4(O)CC[C@@]32C)OC1=O,ChEMBL37_chemreps,500.632,36,3.612,2,7,102.29
